,ins_74901673,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_217,10,Terminated,673795,673797,m_2637,1,1.1,13,16,0.02,0.02.1
7406,ins_387474740,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519496,519511,m_772,1,1,14.0,63.0,,
7407,ins_917615956,M23_22,j_22784,1,Terminated,519325,519397,m_3550,1,1,88.0,137.0,0.06,0.06
7408,ins_955671967,M23_22,j_22784,1,Terminated,519324,519379,m_1105,1,1,98.0,147.0,0.06,0.06
7409,ins_927349901,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519496,519511,m_3649,1,1,13.0,81.0,0.05,0.09
7410,ins_1333488162,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519512,m_2738,1,1,14.0,66.0,0.04,0.09
7411,ins_745361473,M23_22,j_22784,1,Terminated,519325,519396,m_3494,1,1,87.0,162.0,0.06,0.06
7412,ins_481336046,M23_22,j_22784,1,Terminated,519324,519397,m_2807,1,1,81.0,154.0,,
7413,ins_782834493,M23_22,j_22784,1,Terminated,519325,519397,m_54,1,1,86.0,141.0,0.06,0.06
7414,ins_1189532831,M23_22,j_22784,1,Terminated,519324,519379,m_3522,1,1,98.0,130.0,0.06,0.06
7415,ins_345040662,M23_22,j_22784,1,Terminated,519325,519393,m_555,1,1,91.0,128.0,0.06,0.06
7416,ins_1189532915,M23_22,j_22784,1,Terminated,519325,519402,m_2622,1,1,80.0,131.0,,
7417,ins_1144178143,R10_23,j_22784,1,Terminated,519478,519480,m_1071,1,1,95.0,133.0,0.04,0.04
7418,ins_381418342,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519518,m_1600,1,1,11.0,83.0,0.05,0.09
7419,ins_823139,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519512,m_1413,1,1,15.0,58.0,0.05,0.08
7420,ins_469448359,R24_23,j_22784,1,Terminated,519476,519479,m_1433,1,1,86.0,93.0,0.03,0.04
7421,ins_1037007018,M23_22,j_22784,1,Terminated,519323,519400,m_2633,1,1,83.0,122.0,,
7422,ins_1233377975,M23_22,j_22784,1,Terminated,519324,519393,m_2265,1,1,99.0,191.0,0.06,0.06
7423,ins_984326510,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519514,m_3110,1,1,12.0,70.0,0.05,0.09
7424,ins_695017657,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519514,m_1172,1,1,12.0,67.0,0.05,0.09
7425,ins_162087139,R3_23,j_22784,1,Terminated,519476,519478,m_2391,1,1,96.0,123.0,0.03,0.04
7426,ins_604614361,M23_22,j_22784,1,Terminated,519323,519392,m_3443,1,1,89.0,156.0,,
7427,ins_940260658,R7_23,j_22784,1,Terminated,519475,519478,m_1349,1,1,94.0,128.0,0.03,0.04
7428,ins_624084725,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519512,m_606,1,1,13.0,100.0,0.05,0.09
7429,ins_137027843,M23_22,j_22784,1,Terminated,519324,519391,m_2670,1,1,96.0,185.0,0.06,0.06
7430,ins_1027422453,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519495,519508,m_25,1,1,13.0,83.0,,
7431,ins_579669356,M23_22,j_22784,1,Terminated,519324,519392,m_1380,1,1,97.0,185.0,0.06,0.06
7432,ins_1171409178,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519516,m_2836,1,1,14.0,64.0,0.04,0.08
7433,ins_631504282,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519496,519515,m_250,1,1,13.0,62.0,,
7434,ins_279326967,M23_22,j_22784,1,Terminated,519324,519390,m_74,1,1,90.0,155.0,0.06,0.06
7435,ins_864164815,M23_22,j_22784,1,Terminated,519324,519397,m_1939,1,1,89.0,144.0,0.06,0.06
7436,ins_47263385,M23_22,j_22784,1,Terminated,519323,519403,m_1671,1,1,88.0,159.0,,
7437,ins_181342886,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519496,519513,m_3397,1,1,12.0,59.0,0.02,0.05
7438,ins_290124813,M23_22,j_22784,1,Terminated,519324,519390,m_1977,1,1,93.0,130.0,0.06,0.06
7439,ins_1270402437,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519512,m_1941,1,1,14.0,72.0,0.05,0.09
7440,ins_1324328410,M23_22,j_22784,1,Terminated,519324,519393,m_184,1,1,98.0,138.0,0.06,0.06
7441,ins_582821676,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519510,m_229,1,1,15.0,68.0,0.04,0.08
7442,ins_1189533307,M23_22,j_22784,1,Terminated,519325,519392,m_1358,1,1,91.0,153.0,0.06,0.06
7443,ins_131766016,M23_22,j_22784,1,Terminated,519325,519402,m_2194,1,1,89.0,160.0,0.06,0.06
7444,ins_574796794,M23_22,j_22784,1,Terminated,519323,519392,m_1343,1,1,94.0,120.0,,
7445,ins_1008383246,R4_23,j_22784,1,Terminated,519476,519479,m_3708,1,1,87.0,98.0,0.03,0.04
7446,ins_9372807,M23_22,j_22784,1,Terminated,519324,519399,m_1873,1,1,92.0,180.0,0.06,0.06
7447,ins_642435171,M23_22,j_22784,1,Terminated,519324,519386,m_3828,1,1,98.0,200.0,0.06,0.06
7448,ins_262688529,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519518,m_2196,1,1,11.0,73.0,0.05,0.09
7449,ins_213124130,M23_22,j_22784,1,Terminated,519324,519402,m_90,1,1,87.0,147.0,,
7450,ins_917176810,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519514,m_961,1,1,14.0,75.0,0.04,0.08
7451,ins_234737112,R9_23,j_22784,1,Terminated,519476,519478,m_1042,1,1,85.0,96.0,0.03,0.04
7452,ins_737319319,M23_22,j_22784,1,Terminated,519323,519379,m_446,1,1,99.0,166.0,,
7453,ins_1189096986,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519495,519513,m_903,1,1,12.0,78.0,,
7454,ins_300068381,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519496,519512,m_2225,1,1,11.0,67.0,,
7455,ins_46502956,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519498,519515,m_554,1,1,13.0,65.0,0.05,0.09
7456,ins_315357476,M23_22,j_22784,1,Terminated,519324,519387,m_2015,1,1,97.0,300.0,0.06,0.06
7457,ins_121261242,R24_23,j_22784,1,Terminated,519477,519479,m_2230,1,1,90.0,102.0,0.03,0.04
7458,ins_481335975,M23_22,j_22784,1,Terminated,519323,519383,m_1206,1,1,95.0,158.0,0.05,0.06
7459,ins_234738087,R9_23,j_22784,1,Terminated,519476,519479,m_3735,1,1,83.0,100.0,0.03,0.04
7460,ins_315357404,M23_22,j_22784,1,Terminated,519324,519394,m_186,1,1,93.0,126.0,0.06,0.06
7461,ins_751772818,M23_22,j_22784,1,Terminated,519324,519408,m_2889,1,1,97.0,144.0,0.06,0.06
7462,ins_926755561,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519512,m_2040,1,1,14.0,72.0,0.05,0.09
7463,ins_1147028586,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519510,m_3480,1,1,16.0,65.0,0.04,0.07
7464,ins_984468460,M23_22,j_22784,1,Terminated,519324,519396,m_724,1,1,96.0,188.0,0.06,0.06
7465,ins_326200272,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519495,519508,m_2108,1,1,16.0,62.0,,
7466,ins_91747020,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519512,m_2303,1,1,13.0,65.0,0.05,0.09
7467,ins_127764798,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519512,m_535,1,1,15.0,64.0,0.05,0.09
7468,ins_121259737,R24_23,j_22784,1,Terminated,519476,519479,m_3935,1,1,83.0,142.0,0.03,0.04
7469,ins_683363730,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519496,519513,m_3737,1,1,16.0,65.0,,
7470,ins_631504192,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519510,m_3062,1,1,15.0,75.0,0.04,0.08
7471,ins_874060704,M23_22,j_22784,1,Terminated,519324,519400,m_362,1,1,88.0,158.0,0.06,0.06
7472,ins_579669989,M23_22,j_22784,1,Terminated,519324,519392,m_3000,1,1,91.0,148.0,0.06,0.06
7473,ins_782537737,M23_22,j_22784,1,Terminated,519324,519392,m_1028,1,1,93.0,146.0,0.06,0.06
7474,ins_488593119,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519510,m_1573,1,1,17.0,61.0,0.04,0.07
7475,ins_534473871,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519495,519510,m_1376,1,1,15.0,69.0,,
7476,ins_1008672467,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519512,m_3327,1,1,15.0,66.0,0.05,0.09
7477,ins_908024170,M23_22,j_22784,1,Terminated,519324,519398,m_3824,1,1,94.0,148.0,0.06,0.06
7478,ins_453178379,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519512,m_2052,1,1,13.0,71.0,0.05,0.09
7479,ins_301388464,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519512,m_3317,1,1,16.0,63.0,0.05,0.08
7480,ins_306129109,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519498,519513,m_3503,1,1,14.0,69.0,0.05,0.09
7481,ins_1008382969,R4_23,j_22784,1,Terminated,519475,519477,m_325,1,1,94.0,117.0,0.03,0.04
7482,ins_873319309,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519496,519512,m_393,1,1,15.0,69.0,,
7483,ins_1264362793,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519510,m_2841,1,1,16.0,73.0,0.05,0.08
7484,ins_642436638,M23_22,j_22784,1,Terminated,519325,519386,m_1311,1,1,87.0,200.0,0.06,0.06
7485,ins_301384716,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519512,m_995,1,1,14.0,70.0,0.05,0.09
7486,ins_848519353,M23_22,j_22784,1,Terminated,519325,519396,m_1622,1,1,83.0,159.0,0.06,0.06
7487,ins_506727105,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519514,m_345,1,1,14.0,70.0,0.04,0.08
7488,ins_534494290,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519510,m_412,1,1,16.0,66.0,0.04,0.08
7489,ins_234737513,R9_23,j_22784,1,Terminated,519476,519478,m_3778,1,1,89.0,100.0,0.03,0.04
7490,ins_253420484,M23_22,j_22784,1,Terminated,519324,519394,m_1344,1,1,95.0,138.0,0.06,0.06
7491,ins_417146733,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519512,m_2168,1,1,13.0,72.0,0.05,0.09
7492,ins_1092535540,M23_22,j_22784,1,Terminated,519325,519392,m_1189,1,1,88.0,140.0,0.06,0.06
7493,ins_1181982888,R6_23,j_22784,1,Terminated,519475,519478,m_3311,1,1,93.0,117.0,0.03,0.04
7494,ins_588041653,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519495,519508,m_461,1,1,15.0,75.0,,
7495,ins_161735,R17_23,j_22784,1,Terminated,519475,519478,m_921,1,1,92.0,108.0,0.03,0.04
7496,ins_256944267,R9_23,j_22784,1,Terminated,519476,519478,m_3894,1,1,89.0,104.0,0.03,0.04
7497,ins_1252116450,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519510,m_3169,1,1,16.0,64.0,0.04,0.08
7498,ins_1315960288,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519496,519507,m_1538,1,1,17.0,75.0,,
7499,ins_364198479,R7_23,j_22784,1,Terminated,519476,519479,m_2617,1,1,84.0,102.0,0.03,0.04
7500,ins_1285345176,R5_23,j_22784,1,Terminated,519476,519479,m_3479,1,1,83.0,100.0,0.03,0.04
7501,ins_554358063,R3_23,j_22784,1,Terminated,519476,519478,m_2392,1,1,88.0,98.0,0.03,0.04
7502,ins_653011925,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519496,519509,m_505,1,1,16.0,68.0,0.04,0.07
7503,ins_836331712,M23_22,j_22784,1,Terminated,519324,519398,m_2931,1,1,94.0,135.0,0.06,0.06
7504,ins_508091571,R18_23,j_22784,1,Terminated,519478,519480,m_3007,1,1,96.0,102.0,0.04,0.04
7505,ins_254453438,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519508,m_2925,1,1,19.0,63.0,0.04,0.06
7506,ins_652280658,M23_22,j_22784,1,Terminated,519325,519397,m_19,1,1,87.0,138.0,0.06,0.06
7507,ins_945479708,M23_22,j_22784,1,Terminated,519324,519398,m_2151,1,1,91.0,129.0,0.06,0.06
7508,ins_642435881,M23_22,j_22784,1,Terminated,519323,519389,m_2915,1,1,88.0,141.0,,
7509,ins_1152059244,M23_22,j_22784,1,Terminated,519323,519397,m_1046,1,1,89.0,132.0,,
7510,ins_908024248,M23_22,j_22784,1,Terminated,519324,519403,m_1956,1,1,81.0,127.0,,
7511,ins_940261330,R7_23,j_22784,1,Terminated,519475,519478,m_4006,1,1,97.0,105.0,0.03,0.04
7512,ins_1089434961,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519495,519511,m_2965,1,1,14.0,62.0,,
7513,ins_1090025304,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519496,519510,m_1985,1,1,15.0,68.0,,
7514,ins_1147028994,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519509,m_3195,1,1,15.0,70.0,0.04,0.08
7515,ins_10408522,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519496,519511,m_2645,1,1,15.0,67.0,,
7516,ins_737325964,M23_22,j_22784,1,Terminated,519325,519393,m_490,1,1,87.0,119.0,0.06,0.06
7517,ins_701208274,M23_22,j_22784,1,Terminated,519324,519396,m_141,1,1,92.0,173.0,0.06,0.06
7518,ins_468828118,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519514,m_62,1,1,11.0,75.0,0.05,0.09
7519,ins_764706212,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519496,519513,m_470,1,1,14.0,58.0,,
7520,ins_54667303,R5_23,j_22784,1,Terminated,519476,519479,m_591,1,1,87.0,133.0,0.03,0.04
7521,ins_582829750,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519514,m_3707,1,1,12.0,70.0,0.05,0.09
7522,ins_1199118967,M23_22,j_22784,1,Terminated,519324,519404,m_355,1,1,99.0,147.0,0.06,0.06
7523,ins_745368724,M23_22,j_22784,1,Terminated,519324,519392,m_1691,1,1,91.0,124.0,0.06,0.06
7524,ins_719943611,R14_23,j_22784,1,Terminated,519476,519479,m_1979,1,1,88.0,120.0,0.03,0.04
7525,ins_99986361,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519499,519527,m_813,1,1,18.0,92.0,0.04,0.09
7526,ins_1070683335,M23_22,j_22784,1,Terminated,519325,519395,m_1266,1,1,89.0,122.0,0.06,0.06
7527,ins_685857268,M23_22,j_22784,1,Terminated,519325,519389,m_2088,1,1,89.0,175.0,0.06,0.06
7528,ins_917177350,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519510,m_1022,1,1,16.0,64.0,0.04,0.08
7529,ins_1270410315,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519514,m_372,1,1,12.0,65.0,0.05,0.09
7530,ins_984473390,M23_22,j_22784,1,Terminated,519323,519396,m_798,1,1,91.0,123.0,,
7531,ins_615493023,M23_22,j_22784,1,Terminated,519324,519396,m_489,1,1,98.0,176.0,0.06,0.06
7532,ins_244872169,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519513,m_3536,1,1,14.0,62.0,0.05,0.08
7533,ins_683363811,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519512,m_3699,1,1,14.0,74.0,0.05,0.09
7534,ins_1079848919,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519511,m_2534,1,1,14.0,64.0,0.05,0.09
7535,ins_1144178230,R10_23,j_22784,1,Terminated,519478,519481,m_2889,1,1,92.0,103.0,0.04,0.04
7536,ins_55721628,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519516,m_546,1,1,12.0,71.0,0.04,0.09
7537,ins_1321152027,M23_22,j_22784,1,Terminated,519323,519403,m_580,1,1,87.0,158.0,,
7538,ins_90709146,M23_22,j_22784,1,Terminated,519324,519394,m_926,1,1,90.0,163.0,0.06,0.06
7539,ins_100979260,M23_22,j_22784,1,Terminated,519324,519394,m_1457,1,1,92.0,131.0,0.06,0.06
7540,ins_833097114,M23_22,j_22784,1,Terminated,519324,519403,m_1594,1,1,92.0,160.0,0.06,0.06
7541,ins_579803768,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519512,m_3810,1,1,13.0,65.0,0.04,0.08
7542,ins_1144178057,R10_23,j_22784,1,Terminated,519475,519478,m_1071,1,1,90.0,103.0,0.03,0.04
7543,ins_574795544,M23_22,j_22784,1,Terminated,519324,519407,m_654,1,1,85.0,142.0,,
7544,ins_955072429,M23_22,j_22784,1,Terminated,519323,519397,m_1464,1,1,89.0,139.0,,
7545,ins_955072126,M23_22,j_22784,1,Terminated,519324,519398,m_1936,1,1,89.0,154.0,0.06,0.06
7546,ins_1233377462,M23_22,j_22784,1,Terminated,519324,519397,m_2130,1,1,98.0,163.0,0.06,0.06
7547,ins_767203252,M23_22,j_22784,1,Terminated,519324,519391,m_1190,1,1,96.0,138.0,0.06,0.06
7548,ins_534494218,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519514,m_3008,1,1,14.0,74.0,0.04,0.08
7549,ins_1027415053,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519516,m_76,1,1,13.0,60.0,0.04,0.09
7550,ins_846027422,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519496,519510,m_1199,1,1,13.0,71.0,,
7551,ins_864164366,M23_22,j_22784,1,Terminated,519323,519383,m_3744,1,1,98.0,189.0,,
7552,ins_610500282,R5_23,j_22784,1,Terminated,519476,519479,m_2072,1,1,87.0,128.0,0.03,0.04
7553,ins_417146969,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519495,519508,m_3095,1,1,15.0,70.0,,
7554,ins_1321152802,M23_22,j_22784,1,Terminated,519324,519398,m_3571,1,1,94.0,142.0,0.06,0.06
7555,ins_737333263,M23_22,j_22784,1,Terminated,519324,519387,m_1424,1,1,98.0,213.0,0.06,0.06
7556,ins_908024761,M23_22,j_22784,1,Terminated,519323,519391,m_26,1,1,92.0,180.0,,
7557,ins_371808078,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519514,m_1473,1,1,15.0,57.0,0.05,0.08
7558,ins_301387035,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519510,m_883,1,1,16.0,69.0,0.05,0.08
7559,ins_127857342,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519515,m_2319,1,1,14.0,66.0,0.05,0.09
7560,ins_1170810534,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519496,519510,m_1426,1,1,13.0,69.0,,
7561,ins_91748013,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519513,m_2973,1,1,14.0,69.0,0.04,0.09
7562,ins_1264363378,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519512,m_610,1,1,13.0,68.0,0.05,0.09
7563,ins_801278519,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519495,519508,m_707,1,1,15.0,80.0,,
7564,ins_1189096905,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519514,m_3549,1,1,12.0,64.0,0.05,0.09
7565,ins_949867115,R20_23,j_22784,1,Terminated,519476,519479,m_2190,1,1,86.0,95.0,0.03,0.04
7566,ins_1299374691,M23_22,j_22784,1,Terminated,519324,519387,m_2630,1,1,97.0,164.0,0.06,0.06
7567,ins_624085199,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519515,m_1145,1,1,13.0,62.0,0.05,0.09
7568,ins_209122731,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519496,519512,m_1484,1,1,13.0,68.0,,
7569,ins_100978417,M23_22,j_22784,1,Terminated,519324,519400,m_1056,1,1,93.0,183.0,0.06,0.06
7570,ins_550146146,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519510,m_2400,1,1,15.0,67.0,0.04,0.07
7571,ins_782834406,M23_22,j_22784,1,Terminated,519323,519401,m_435,1,1,88.0,139.0,,
7572,ins_1172620937,R13_23,j_22784,1,Terminated,519476,519479,m_2801,1,1,85.0,100.0,0.03,0.04
7573,ins_864163844,M23_22,j_22784,1,Terminated,519325,519395,m_1367,1,1,89.0,126.0,0.06,0.06
7574,ins_253420568,M23_22,j_22784,1,Terminated,519324,519399,m_195,1,1,97.0,136.0,0.06,0.06
7575,ins_306129032,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519496,519510,m_1169,1,1,12.0,79.0,,
7576,ins_305822357,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519515,m_179,1,1,13.0,60.0,0.04,0.08
7577,ins_1147028812,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519509,m_3394,1,1,14.0,76.0,0.04,0.09
7578,ins_224490922,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519510,m_446,1,1,14.0,74.0,0.05,0.09
7579,ins_534141849,M23_22,j_22784,1,Terminated,519324,519401,m_531,1,1,94.0,145.0,0.06,0.06
7580,ins_468827037,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519498,519515,m_3772,1,1,14.0,62.0,0.04,0.08
7581,ins_964246002,R18_23,j_22784,1,Terminated,519476,519479,m_3737,1,1,85.0,97.0,0.03,0.04
7582,ins_90708974,M23_22,j_22784,1,Terminated,519323,519395,m_2546,1,1,93.0,175.0,,
7583,ins_589135306,R17_23,j_22784,1,Terminated,519476,519479,m_3363,1,1,87.0,94.0,0.03,0.04
7584,ins_534473294,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519496,519513,m_757,1,1,14.0,63.0,,
7585,ins_1321152115,M23_22,j_22784,1,Terminated,519324,519401,m_2610,1,1,93.0,170.0,0.06,0.06
7586,ins_534141085,M23_22,j_22784,1,Terminated,519323,519396,m_569,1,1,93.0,126.0,,
7587,ins_447499389,R12_23,j_22784,1,Terminated,519476,519479,m_2696,1,1,93.0,116.0,0.03,0.04
7588,ins_182334849,M23_22,j_22784,1,Terminated,519324,519397,m_2100,1,1,81.0,148.0,,
7589,ins_241109576,R15_23,j_22784,1,Terminated,519475,519478,m_1976,1,1,97.0,104.0,0.03,0.04
7590,ins_80627,R17_23,j_22784,1,Terminated,519475,519478,m_1516,1,1,93.0,112.0,0.03,0.04
7591,ins_1252116151,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519498,519516,m_2182,1,1,12.0,70.0,0.05,0.09
7592,ins_1079848515,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519496,519511,m_3483,1,1,13.0,63.0,,
7593,ins_307542388,R4_23,j_22784,1,Terminated,519476,519478,m_1013,1,1,95.0,100.0,0.03,0.04
7594,ins_914429749,M23_22,j_22784,1,Terminated,519324,519409,m_2923,1,1,88.0,171.0,0.06,0.06
7595,ins_701208519,M23_22,j_22784,1,Terminated,519323,519396,m_3602,1,1,86.0,166.0,,
7596,ins_1027422700,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519514,m_1031,1,1,11.0,72.0,0.05,0.09
7597,ins_917177271,J28_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15_16_17_18_1,j_22784,1,Terminated,519497,519510,m_4003,1,1,16.0,69.0,0.04,0.07
7598,ins_1189533152,M23_22,j_22784,1,Terminated,519324,519395,m_73,1,1,91.0,128.0,0.06,0.06
